1;30;A;MERCADO DE GANADOS SANTA QUITERIA;424;330;77.8301886792453;315;95.4545454545455;8;2.42424242424242;7;2.12121212121212
1;30;B;ESCUELA DE NIÑOS DE LA GRANJA;631;450;71.3153724247227;444;98.6666666666667;5;1.11111111111111;1;0.22222222222222
1;31;A;I.E.S. SAN JUAN BOSCO;431;326;75.6380510440835;319;97.8527607361963;4;1.22699386503067;3;0.92024539877301
1;31;B;COLEGIO PEREZ DE HITA;507;356;70.2169625246548;345;96.9101123595506;7;1.96629213483146;4;1.12359550561798
1;32;A;I.E.S.PRINCIPE DE ASTURIAS;430;309;71.8604651162791;303;98.0582524271845;1;0.32362459546926;5;1.61812297734628
1;32;B;I.E.S.PRINCIPE DE ASTURIAS;662;449;67.8247734138973;442;98.4409799554566;5;1.11358574610245;2;0.44543429844098
1;33;U;BIBLIOTECA PILAR BARNES;669;505;75.4857997010463;496;98.2178217821782;5;0.99009900990099;4;0.79207920792079
1;34;A;COLEGIO SAGRADO CORAZON;460;335;72.8260869565217;330;98.5074626865672;1;0.29850746268657;4;1.19402985074627
1;34;B;COLEGIO SAGRADO CORAZON;457;336;73.5229759299781;329;97.9166666666667;4;1.19047619047619;3;0.89285714285714
1;35;U;ASOCIACION ESPAÑOLA CONTRA EL CANCER;528;357;67.6136363636364;339;94.9579831932773;3;0.84033613445378;15;4.20168067226891
1;36;U;C.E.I.P. SAN JOSE;663;515;77.6772247360483;509;98.8349514563107;5;0.97087378640777;1;0.19417475728155
1;37;U;I.E.S. ROS GINER;551;386;70.05444646098;376;97.4093264248705;4;1.03626943005181;6;1.55440414507772
1;38;U;LOCAL SOCIAL DEL BARRIO DE SAN JOSE;861;649;75.3774680603949;635;97.8428351309707;7;1.07858243451464;7;1.07858243451464
1;39;U;GRUPO ESCOLAR ALFONSO X EL SABIO;693;461;66.5223665223665;456;98.9154013015184;5;1.08459869848156;0;0
1;40;U;GRUPO ESCOLAR ALFONSO X EL SABIO;649;481;74.1140215716487;468;97.2972972972973;10;2.07900207900208;3;0.62370062370062
1;41;U;COLEGIO PEREZ DE HITA;573;401;69.9825479930192;394;98.2543640897756;5;1.24688279301746;2;0.49875311720698
1;42;U;C.E.I.P. SAN JOSE;764;576;75.3926701570681;568;98.6111111111111;3;0.52083333333333;5;0.86805555555556
1;43;U;I.E.S.RAMON ARCAS;575;432;75.1304347826087;416;96.2962962962963;7;1.62037037037037;9;2.08333333333333
2;1;A;ESCUELA DE NIÑOS DE LA GRANJA;474;371;78.2700421940928;363;97.8436657681941;5;1.34770889487871;3;0.80862533692722
2;1;B;ESCUELA DE NIÑOS DE LA GRANJA;430;329;76.5116279069767;319;96.9604863221884;5;1.51975683890578;5;1.51975683890578
2;2;U;COLEGIO PUBLICO CAMPILLO;845;586;69.3491124260355;575;98.122866894198;5;0.85324232081911;6;1.02389078498294
2;3;A;LOCAL SOCIAL DE CAZALLA;593;434;73.1871838111298;420;96.7741935483871;8;1.84331797235023;6;1.38248847926267
2;3;B;LOCAL SOCIAL DE CAZALLA;662;476;71.9033232628399;474;99.5798319327731;1;0.21008403361344;1;0.21008403361344
2;4;A;MERCADO DE GANADOS SANTA QUITERIA;830;593;71.4457831325301;586;98.8195615514334;3;0.50590219224283;4;0.67453625632378
2;4;B;ESCUELA DE NIÑOS DE LA GRANJA;496;380;76.6129032258064;373;98.1578947368421;4;1.05263157894737;3;0.78947368421053
2;5;U;C.P. VILLAESPESA;615;471;76.5853658536585;466;98.9384288747346;4;0.84925690021231;1;0.21231422505308
2;6;A;ESCUELA DE NIÑOS SANTA GERTRUDIS;523;385;73.6137667304015;370;96.1038961038961;9;2.33766233766234;6;1.55844155844156
2;6;B;ESCUELA DE NIÑOS SANTA GERTRUDIS;553;404;73.0560578661844;394;97.5247524752475;5;1.23762376237624;5;1.23762376237624
2;7;U;C.P. LA HOYA;603;436;72.3051409618574;431;98.8532110091743;2;0.45871559633027;3;0.68807339449541
2;8;U;LOCAL SOCIAL DE AGUADERAS;564;406;71.9858156028369;402;99.0147783251231;2;0.49261083743842;2;0.49261083743842
2;9;A;LOCAL SOCIAL DE MORATA;327;240;73.394495412844;238;99.1666666666667;1;0.41666666666667;1;0.41666666666667
2;9;B;ESCUELA DE NIÑOS DE RAMONETE;709;476;67.1368124118477;468;98.3193277310924;3;0.63025210084034;5;1.05042016806723
2;10;A;COLEGIO DE PURIAS;528;369;69.8863636363636;364;98.6449864498645;3;0.8130081300813;2;0.5420054200542
2;10;B;COLEGIO DE PURIAS;518;379;73.1660231660232;375;98.9445910290237;3;0.79155672823219;1;0.26385224274406
2;11;A;ESCUELA DE NIÑOS DE LA ESCUCHA;639;503;78.716744913928;491;97.6143141153081;3;0.59642147117296;9;1.78926441351889
2;11;B;LOCAL SOCIAL LA CAMPANA;395;311;78.7341772151899;306;98.3922829581994;0;0;5;1.60771704180064
2;12;A;ESCUELA DE NIÑOS DE ALMENDRICOS;573;405;70.6806282722513;402;99.2592592592593;3;0.74074074074074;0;0
2;12;B;ESCUELA DE NIÑOS DE ALMENDRICOS;712;486;68.2584269662921;478;98.3539094650206;6;1.23456790123457;2;0.41152263374486
2;13;A;I.E.S. SAN JUAN BOSCO;514;321;62.4513618677043;313;97.5077881619938;0;0;8;2.49221183800623
2;13;B;ESCUELA MIXTA DE LA TORRECILLA;430;301;70;298;99.0033222591362;2;0.66445182724253;1;0.33222591362126
2;13;C;ESCUELA MIXTA DE LA TORRECILLA;566;392;69.2579505300353;378;96.4285714285714;5;1.27551020408163;9;2.29591836734694
2;14;U;CENTRO SOCIAL LA TOVA;645;514;79.6899224806202;508;98.8326848249027;5;0.9727626459144;1;0.19455252918288
2;15;A;CENTRO SOCIAL RIO;520;351;67.5;348;99.1452991452991;1;0.28490028490029;2;0.56980056980057
2;15;B;CENTRO SOCIAL DE PARRILLA;280;207;73.9285714285714;204;98.5507246376812;1;0.48309178743961;2;0.96618357487923
2;16;A;LOCAL SOCIAL DE ZARZILLA DE RAMOS;379;319;84.1688654353562;316;99.0595611285267;0;0;3;0.94043887147335
2;16;B;LOCAL SOCIAL DE ZARZILLA DE RAMOS;444;365;82.2072072072072;362;99.1780821917808;2;0.54794520547945;1;0.27397260273973
2;17;A;ESCUELA DE NIÑOS DE LA PACA;424;331;78.0660377358491;325;98.1873111782477;4;1.20845921450151;2;0.60422960725076
2;17;B;ESCUELA DE NIÑOS DE LA PACA;501;396;79.0419161676647;393;99.2424242424242;3;0.75757575757576;0;0
2;17;C;ESCUELA DE NIÑOS DE COY;451;355;78.7139689578714;348;98.0281690140845;4;1.12676056338028;3;0.84507042253521
2;19;A;ESCUELA MIXTA DE AVILES;280;204;72.8571428571429;203;99.5098039215686;0;0;1;0.49019607843137
2;19;B;ESCUELA DE NIÑOS DE ZARZADILLA DE TOTANA;382;304;79.5811518324607;301;99.0131578947368;0;0;3;0.98684210526316
2;21;U;LOCAL SOCIAL DE CAZALLA;804;577;71.7661691542289;567;98.2668977469671;7;1.21317157712305;3;0.51993067590988
2;22;A;C.P. VILLAESPESA;383;282;73.6292428198433;281;99.645390070922;0;0;1;0.35460992907801
2;22;B;C.P. VILLAESPESA;511;359;70.2544031311155;354;98.6072423398329;1;0.27855153203343;4;1.1142061281337
2;23;U;COLEGIO DE PURIAS;653;501;76.7228177641654;487;97.2055888223553;6;1.19760479041916;8;1.59680638722555
2;25;A;C.P. LA HOYA;438;330;75.3424657534247;326;98.7878787878788;2;0.60606060606061;2;0.60606060606061
2;25;B;C.P. LA HOYA;470;357;75.9574468085106;353;98.8795518207283;4;1.12044817927171;0;0
2;25;C;C.P. LA HOYA;582;448;76.9759450171821;441;98.4375;4;0.89285714285714;3;0.66964285714286
2;26;A;COLEGIO PUBLICO CAMPILLO;485;354;72.9896907216495;350;98.8700564971751;4;1.12994350282486;0;0
2;26;B;COLEGIO PUBLICO CAMPILLO;525;394;75.0476190476191;387;98.2233502538071;5;1.26903553299492;2;0.50761421319797
2;27;U;C.P. VILLAESPESA;620;448;72.258064516129;445;99.3303571428571;2;0.44642857142857;1;0.22321428571429
